dataset,project,package,complextype,method,severity,NOP_method,CC_method,ATFD_method,FDP_method,CM_method,MAXNESTING_method,LOC_method,CYCLO_method,NMCS_method,NOLV_method,MaMCL_method,NOAV_method,LAA_method,FANOUT_method,CFNAMM_method,ATLD_method,CLNAMM_method,CINT_method,MeMCL_method,CDISP_method,isStatic_method,AMWNAMM_type,AMW_type,ATFD_type,CBO_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_project,LOC_type,NIM_type,NMO_type,NOAM_type,NOA_type,NOCS_package,NOCS_project,NOCS_type,NOC_type,NOII_type,NOI_package,NOI_project,NOMNAMM_package,NOMNAMM_project,NOMNAMM_type,NOM_package,NOM_project,NOM_type,NOPA_type,NOPK_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,isStatic_type,modifier_type,num_final_attributes,num_final_not_static_attributes,num_final_static_attributes,num_not_final_not_static_attributes,num_static_attributes,num_static_not_final_attributes,number_abstract_methods,number_constructor_DefaultConstructor_methods,number_constructor_NotDefaultConstructor_methods,number_final_methods,number_final_not_static_methods,number_final_static_methods,number_not_abstract_not_final_methods,number_not_final_not_static_methods,number_not_final_static_methods,number_package_visibility_attributes,number_package_visibility_methods,number_private_visibility_attributes,number_private_visibility_methods,number_protected_visibility_attributes,number_protected_visibility_methods,number_public_visibility_methods,number_standard_design_methods,number_static_methods,visibility_type
feature-envy,wct-1.5.2,org.webcurator.ui.intray.controller,InTrayController,processFormSubmission(HttpServletRequestHttpServletResponseObjectBindException),3,4,0,13,1,0,3,47,13,0,10,0,27,0.071428571,2,2,1,9,6,0,0.333333333,0,2.818181818,2.666666667,22,10,12,7,5,0.363636364,176,181,69698,181,77,0,1,2,1,606,0,0,0,0,65,11,2783,11,12,5527,12,0,85,31,1,31,32,0.5,0,other,0,0,0,2,0,0,0,0,1,0,0,0,12,12,0,0,0,2,8,0,2,2,10,0,public
feature-envy,wct-1.5.2,org.webcurator.core.profiles,ProfileManager,createDefaultProfile(Agency),3,1,1,11,3,1,1,13,1,1,2,2,22,0.153846154,6,6,2,0,17,2,0.352941176,0,1.818181818,1.6,20,12,18,1,12,0.571428571,145,1021,69698,181,0,0,4,3,7,606,0,0,0,0,65,55,2783,11,69,5527,15,0,85,49,0.8,20,24,0.733333333,0,other,0,0,0,3,0,0,0,0,0,0,0,0,15,15,0,0,0,3,0,0,0,15,11,0,public
feature-envy,wct-1.5.2,org.webcurator.ui.tools.controller,TreeToolController,handle(HttpServletRequestHttpServletResponseObjectBindException),4,4,1,32,7,1,8,363,47,3,50,2,91,0.177777778,13,14,8,4,42,2,0.30952381,0,7.5,3.6,32,16,18,7,14,0.947368421,531,1559,69698,600,59,0,12,10,12,606,2,1,0,1,65,40,2783,8,88,5527,20,1,85,66,0.161904762,60,72,0.1875,0,other,1,0,1,8,2,1,0,0,1,0,0,0,20,20,0,2,0,7,4,0,1,15,7,0,public
feature-envy,wct-1.5.2,org.webcurator.ui.site.controller,GeneratePermissionTemplateController,processFormSubmission(HttpServletRequestHttpServletResponseObjectBindException),4,4,0,34,8,0,6,119,19,7,15,2,60,0.105263158,11,7,4,0,32,2,0.34375,0,7,3.571428571,34,12,8,7,11,0.75,149,1884,69698,170,77,0,4,4,12,606,0,0,0,0,65,62,2783,3,94,5527,7,0,85,40,0.466666667,21,25,0.2,0,other,0,0,0,4,0,0,0,0,1,0,0,0,7,7,0,0,0,4,0,0,2,5,2,0,public
feature-envy,wct-1.5.2,org.webcurator.core.targets,TargetManagerImpl,createBatchTargetInstances(AbstractTargetScheduleTargetGroupboolean),4,4,0,28,7,0,7,127,23,3,21,2,66,0.151515152,16,17,5,3,44,2,0.363636364,0,4.913793103,4.026666667,110,43,103,1,38,0.926126126,1767,2701,69698,1890,0,0,17,15,6,606,1,0,1,2,65,126,2783,58,156,5527,75,0,85,264,0.402898551,285,302,0.757142857,0,other,0,0,0,14,1,1,0,0,0,0,0,0,75,74,1,0,0,15,5,0,0,70,58,1,public
feature-envy,wct-1.5.2,org.webcurator.core.targets,TargetManagerImpl,createTargetInstances(AbstractTargetScheduleboolean),3,3,0,29,7,0,7,142,26,2,22,2,69,0.171428571,16,18,6,3,46,2,0.347826087,0,4.913793103,4.026666667,110,43,103,1,38,0.926126126,1767,2701,69698,1890,0,0,17,15,6,606,1,0,1,2,65,126,2783,58,156,5527,75,0,85,264,0.402898551,285,302,0.757142857,0,other,0,0,0,14,1,1,0,0,0,0,0,0,75,74,1,0,0,15,5,0,0,70,58,1,public
feature-envy,wct-1.5.2,org.webcurator.ui.admin.controller,CreateUserController,processFormSubmission(HttpServletRequestHttpServletResponseObjectBindException),4,4,0,52,6,0,6,157,15,2,23,2,112,0.103448276,6,22,6,0,77,2,0.077922078,0,4.5,2.555555556,52,9,22,7,6,0.895833333,186,1616,69698,227,77,0,5,6,9,606,0,0,0,0,65,51,2783,4,84,5527,9,0,85,86,0.178571429,18,23,0.285714286,0,other,0,0,0,6,0,0,0,0,1,0,0,0,9,9,0,0,0,6,0,0,2,7,3,0,public
feature-envy,wct-1.5.2,org.webcurator.ui.target.controller,TargetSchedulesHandler,processOther(TabbedControllerTabHttpServletRequestHttpServletResponseObjectBindException),3,6,0,16,7,0,7,139,17,0,21,0,47,0.2,16,17,4,3,30,0,0.533333333,0,4.166666667,2.266666667,23,20,24,2,19,0.887755102,213,5595,69698,285,3,1,9,7,39,606,0,0,0,0,65,171,2783,6,278,5527,15,0,85,59,0.252747253,25,34,0.357142857,0,other,0,0,0,7,0,0,0,0,0,0,0,0,15,15,0,0,0,7,1,0,0,14,6,0,public
feature-envy,wct-1.5.2,org.webcurator.ui.target.controller,LogReaderController,handle(HttpServletRequestHttpServletResponseObjectBindException),3,4,0,22,4,0,7,160,26,1,17,2,44,0.153846154,5,11,4,2,23,2,0.217391304,0,7,5.666666667,22,8,12,7,6,0.875,304,5595,69698,320,59,0,2,4,39,606,0,0,0,0,65,171,2783,7,278,5527,9,0,85,33,0.666666667,49,51,0.333333333,0,other,0,0,0,4,0,0,0,0,1,0,0,0,9,9,0,2,0,2,5,0,1,3,6,0,public
feature-envy,wct-1.5.2,org.webcurator.ui.target.controller,TargetSeedsHandler,processOther(TabbedControllerTabHttpServletRequestHttpServletResponseObjectBindException),4,6,0,42,11,0,8,391,54,5,40,3,99,0.125,18,18,6,6,48,2,0.375,0,6.818181818,5,54,29,28,3,25,0.922222222,573,5595,69698,613,4,1,5,6,39,606,0,0,0,0,65,171,2783,11,278,5527,16,0,85,87,0.222222222,75,80,0.5,0,other,0,0,0,5,1,1,0,0,0,0,0,0,16,16,0,0,0,6,6,0,0,10,11,0,public
feature-envy,proguard-4.5.1,proguard.optimize.info,CaughtClassFilter,CaughtClassFilter(ClassVisitor),1,1,1,0,0,1,1,4,1,0,1,0,2,1,0,0,1,0,0,0,0,0,1.666666667,1.666666667,0,4,3,1,2,0.5,31,2473,82661,31,0,0,0,1,28,604,0,0,1,0,41,215,4917,3,226,5154,3,0,33,6,1,5,5,1,0,other,1,1,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,1,0,0,0,3,2,0,public
feature-envy,proguard-4.5.1,proguard.optimize.info,CaughtClassFilter,visitLibraryClass(LibraryClass),1,1,0,0,0,0,2,7,2,0,1,0,2,1,2,2,1,0,2,0,1,0,1.666666667,1.666666667,0,4,3,1,2,0.5,31,2473,82661,31,0,0,0,1,28,604,0,0,1,0,41,215,4917,3,226,5154,3,0,33,6,1,5,5,1,0,other,1,1,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,1,0,0,0,3,2,0,public
feature-envy,proguard-4.5.1,proguard.optimize.info,ReadWriteFieldMarker,visitConstantInstruction(ClazzMethodCodeAttributeintConstantInstruction),2,5,0,8,3,0,1,32,7,0,6,0,13,0.2,1,1,2,0,1,0,1,0,1.909090909,1.909090909,8,82,8,2,4,0.9,127,2473,82661,127,109,7,0,2,28,604,0,0,3,0,41,215,4917,11,226,5154,11,0,33,128,0.027777778,21,21,1,0,other,0,0,0,2,0,0,0,1,0,0,0,0,12,8,4,0,0,2,2,0,0,10,11,4,public
feature-envy,proguard-4.5.1,proguard.optimize.info,SideEffectInstructionChecker,visitSimpleInstruction(ClazzMethodCodeAttributeintSimpleInstruction),1,5,0,18,2,0,2,29,19,0,6,0,22,0.1,0,0,2,0,0,0,0,0,3.615384615,3.615384615,31,86,11,2,8,0.541666667,184,2473,82661,184,105,11,0,2,28,604,0,0,3,0,41,215,4917,13,226,5154,13,0,33,129,0.681818182,47,47,1,0,other,1,1,0,1,0,0,0,0,1,0,0,0,13,13,0,0,0,2,0,0,0,13,12,0,public
feature-envy,proguard-4.5.1,proguard.retrace,ReTrace,execute(),1,0,1,0,0,1,6,241,36,0,24,0,33,1,2,4,9,5,4,0,0.5,0,6.916666667,6.916666667,0,2,8,1,4,0.977272727,713,713,82661,713,0,0,0,16,3,604,2,0,1,0,41,16,4917,12,16,5154,12,1,33,20,0.7,83,83,0.875,0,other,13,4,9,3,9,0,0,0,2,0,0,0,12,11,1,0,0,15,5,0,0,7,10,1,public
feature-envy,roller-4.0.1,org.apache.roller.planet.util,Utilities,stripJsessionId(String),1,1,0,0,0,0,3,14,3,0,3,0,3,0,0,0,0,0,0,0,0,1,3.277777778,3.277777778,0,1,2,1,1,0.985714286,818,1401,78591,818,0,0,0,2,6,567,0,0,0,0,75,64,3996,36,74,5715,36,1,80,38,0.001782531,118,118,0.971428571,0,other,1,0,1,0,2,1,0,0,0,2,0,2,34,0,34,0,0,1,2,0,0,34,36,36,public
feature-envy,roller-4.0.1,org.apache.roller.planet.util,Utilities,escapeHTML(String),1,1,0,0,0,0,1,3,1,0,1,0,1,0,0,0,0,1,0,0,0,1,3.277777778,3.277777778,0,1,2,1,1,0.985714286,818,1401,78591,818,0,0,0,2,6,567,0,0,0,0,75,64,3996,36,74,5715,36,1,80,38,0.001782531,118,118,0.971428571,0,other,1,0,1,0,2,1,0,0,0,2,0,2,34,0,34,0,0,1,2,0,0,34,36,36,public
feature-envy,roller-4.0.1,org.apache.roller.planet.util,Utilities,escapeHTML(Stringboolean),1,2,1,0,0,1,2,11,2,0,2,0,2,0,0,0,0,0,0,0,0,1,3.277777778,3.277777778,0,1,2,1,1,0.985714286,818,1401,78591,818,0,0,0,2,6,567,0,0,0,0,75,64,3996,36,74,5715,36,1,80,38,0.001782531,118,118,0.971428571,0,other,1,0,1,0,2,1,0,0,0,2,0,2,34,0,34,0,0,1,2,0,0,34,36,36,public
feature-envy,roller-4.0.1,org.apache.roller.weblogger.ui.struts2.core,Profile,save(),3,0,0,13,3,0,4,46,6,8,4,2,23,0.2,5,7,3,1,17,2,0.294117647,0,2.4,2,13,14,11,3,6,0.916666667,91,1185,78591,101,72,2,2,2,9,567,0,0,0,0,75,47,3996,5,109,5715,7,0,80,80,0.666666667,12,14,0.714285714,0,other,0,0,0,1,1,1,0,0,1,0,0,0,7,7,0,0,0,2,0,0,0,7,4,0,public
feature-envy,roller-4.0.1,org.apache.roller.weblogger.webservices.xmlrpc,MetaWeblogAPIHandler,newPost(StringStringStringHashtableboolean),3,5,0,18,2,0,6,95,15,0,21,0,54,0.142857143,8,14,3,0,30,0,0.266666667,0,3.818181818,3.818181818,20,19,35,3,15,0.8,434,1056,78591,434,11,0,0,2,3,567,0,0,0,0,75,24,3996,11,24,5715,11,0,80,91,1,42,42,1,0,other,1,0,1,0,2,1,0,0,1,0,0,0,11,11,0,1,0,1,2,0,0,9,10,0,public
feature-envy,roller-4.0.1,org.apache.roller.weblogger.util,MailUtil,sendEmailNotification(WeblogEntryCommentRollerMessagesI18nMessagesboolean),2,4,2,3,2,2,6,228,29,0,27,0,32,0.4,13,27,2,2,30,0,0.433333333,1,5.857142857,5.857142857,8,19,44,1,18,0.884615385,787,4044,78591,787,0,0,0,2,30,567,1,0,0,1,75,161,3996,14,181,5715,14,0,80,64,0.857142857,82,82,1,0,other,1,0,1,0,2,1,0,0,0,0,0,0,14,0,14,0,0,2,0,0,0,14,14,14,public
feature-envy,roller-4.0.1,org.apache.roller.weblogger.ui.core.util.menu,MenuHelper,buildMenu(ParsedMenuStringUserWeblog),3,4,0,19,5,0,7,106,19,0,14,0,40,0.05,7,6,1,3,26,0,0.269230769,1,5.25,5.25,23,11,15,1,10,1,267,516,78591,267,0,0,0,2,7,567,0,0,0,0,75,14,3996,8,56,5715,8,0,80,56,1,42,42,1,0,other,0,0,0,0,2,2,0,0,0,0,0,0,8,0,8,0,0,2,7,0,0,1,8,8,public
feature-envy,mvnforum-1.2.2-ga,com.mvnforum.user,MessageFolderWebHandler,MessageFolderWebHandler(),1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.142857143,4.142857143,11,12,24,1,11,0.666666667,230,9721,92696,230,0,0,0,2,21,338,0,0,0,0,90,165,4284,7,166,5983,7,0,29,34,1,29,29,1,0,other,1,0,1,1,1,0,0,0,1,0,0,0,7,7,0,0,0,2,0,0,0,7,6,0,public
feature-envy,mvnforum-1.2.2-ga,com.mvnforum.user,MessageFolderWebHandler,prepareAdd(GenericRequest),1,1,1,1,1,1,2,16,2,0,5,0,7,1,5,6,1,0,6,0,0.833333333,0,4.142857143,4.142857143,11,12,24,1,11,0.666666667,230,9721,92696,230,0,0,0,2,21,338,0,0,0,0,90,165,4284,7,166,5983,7,0,29,34,1,29,29,1,0,other,1,0,1,1,1,0,0,0,1,0,0,0,7,7,0,0,0,2,0,0,0,7,6,0,public
feature-envy,mvnforum-1.2.2-ga,com.mvnforum.user,MessageFolderWebHandler,processAdd(GenericRequest),1,1,1,2,2,1,2,33,3,0,11,0,14,1,7,10,1,0,10,0,0.7,0,4.142857143,4.142857143,11,12,24,1,11,0.666666667,230,9721,92696,230,0,0,0,2,21,338,0,0,0,0,90,165,4284,7,166,5983,7,0,29,34,1,29,29,1,0,other,1,0,1,1,1,0,0,0,1,0,0,0,7,7,0,0,0,2,0,0,0,7,6,0,public
feature-envy,mvnforum-1.2.2-ga,com.mvnforum.user,MessageFolderWebHandler,prepareList(GenericRequest),3,1,1,7,4,1,3,36,4,0,11,0,21,0.2,9,14,1,0,17,0,0.529411765,0,4.142857143,4.142857143,11,12,24,1,11,0.666666667,230,9721,92696,230,0,0,0,2,21,338,0,0,0,0,90,165,4284,7,166,5983,7,0,29,34,1,29,29,1,0,other,1,0,1,1,1,0,0,0,1,0,0,0,7,7,0,0,0,2,0,0,0,7,6,0,public
feature-envy,mvnforum-1.2.2-ga,com.mvnforum.user,MessageFolderWebHandler,prepareDelete(GenericRequest),3,1,1,7,3,1,2,43,7,0,10,0,17,0.2,8,13,1,0,13,0,0.615384615,0,4.142857143,4.142857143,11,12,24,1,11,0.666666667,230,9721,92696,230,0,0,0,2,21,338,0,0,0,0,90,165,4284,7,166,5983,7,0,29,34,1,29,29,1,0,other,1,0,1,1,1,0,0,0,1,0,0,0,7,7,0,0,0,2,0,0,0,7,6,0,public
feature-envy,mvnforum-1.2.2-ga,com.mvnforum.user,WatchWebHandler,sendMail_forMember(intStringTimestamp),3,3,0,13,4,0,3,135,18,0,20,0,35,0.125,11,20,1,0,24,0,0.458333333,0,5.555555556,5.555555556,36,26,57,1,23,0.78125,429,9721,92696,429,0,0,0,4,21,338,0,0,0,0,90,165,4284,9,166,5983,9,0,29,75,0.642857143,50,50,1,0,other,1,0,1,1,3,2,0,0,1,0,0,0,9,9,0,0,1,4,0,0,0,8,8,0,public
feature-envy,mvnforum-1.2.2-ga,com.mvnforum.user,PmAttachmentWebHandler,processAdd(GenericRequestGenericResponse),4,2,1,31,5,1,6,271,33,0,54,0,89,0.178571429,14,32,5,0,49,0,0.285714286,0,11.6,11.6,35,15,39,1,14,0.7,474,9721,92696,474,0,0,0,5,21,338,0,0,0,0,90,165,4284,5,166,5983,5,0,29,63,0.833333333,58,58,1,0,other,1,0,1,4,1,0,0,0,1,0,0,0,5,5,0,0,0,5,0,0,0,5,4,0,public
feature-envy,mvnforum-1.2.2-ga,com.mvnforum.user,AttachmentWebHandler,processSearchAttachments(GenericRequestGenericResponse),3,2,1,13,4,1,3,102,15,0,27,0,48,0.2,12,15,3,0,24,0,0.5,0,5.333333333,5.333333333,33,26,66,1,24,0.704081633,867,9721,92696,867,0,0,0,7,21,338,0,0,0,0,90,165,4284,15,166,5983,15,0,29,98,0.692307692,80,80,1,0,other,1,0,1,5,2,1,0,0,1,0,0,0,15,13,2,0,2,7,0,0,0,13,14,2,public
feature-envy,mvnforum-1.2.2-ga,com.mvnforum.auth,OnlineUserFactoryImpl,getAuthenticatedUser(GenericRequestGenericResponseStringStringboolean),3,5,0,22,6,0,6,115,20,0,22,0,67,0.034482759,8,13,1,1,34,0,0.235294118,0,5.090909091,5.090909091,37,13,26,1,10,1,323,6260,92696,323,0,0,0,1,22,338,0,0,1,7,90,492,4284,11,600,5983,11,0,29,58,0.022222222,56,56,1,0,other,1,0,1,0,1,0,0,0,1,0,0,0,11,11,0,0,0,1,0,0,0,11,10,0,public
feature-envy,heritrix-1.14.4,org.archive.crawler.framework,AbstractTracker,AbstractTracker(StringString),1,2,1,1,1,1,1,7,1,0,3,0,7,1,4,3,3,0,4,0,1,0,1.454545455,1.47826087,1,9,11,5,7,0.949494949,276,5688,94240,293,0,0,1,9,15,649,0,1,3,6,50,334,4947,22,377,5366,23,2,45,35,0.380952381,32,34,0,0,abstract,2,0,2,7,2,0,0,0,1,0,0,0,23,23,0,0,0,0,0,7,6,17,21,0,public
feature-envy,heritrix-1.14.4,org.archive.crawler.framework,AbstractTracker,initialize(CrawlController),1,1,1,0,0,1,1,7,1,0,1,0,2,1,1,1,1,0,1,0,1,0,1.454545455,1.47826087,1,9,11,5,7,0.949494949,276,5688,94240,293,0,0,1,9,15,649,0,1,3,6,50,334,4947,22,377,5366,23,2,45,35,0.380952381,32,34,0,0,abstract,2,0,2,7,2,0,0,0,1,0,0,0,23,23,0,0,0,0,0,7,6,17,21,0,public
feature-envy,heritrix-1.14.4,org.archive.crawler.framework,AbstractTracker,run(),1,0,0,1,1,0,3,31,6,0,1,0,6,0.75,1,1,3,3,1,0,1,0,1.454545455,1.47826087,1,9,11,5,7,0.949494949,276,5688,94240,293,0,0,1,9,15,649,0,1,3,6,50,334,4947,22,377,5366,23,2,45,35,0.380952381,32,34,0,0,abstract,2,0,2,7,2,0,0,0,1,0,0,0,23,23,0,0,0,0,0,7,6,17,21,0,public
feature-envy,heritrix-1.14.4,org.archive.extractor,RegexpHTMLLinkExtractor,processGeneralTag(CharSequenceCharSequence),1,2,0,1,1,0,6,125,30,0,17,0,32,0.928571429,6,12,13,3,12,0,0.5,0,5.5,5.153846154,4,8,15,2,7,0.967592593,402,754,94240,410,13,1,1,18,4,649,0,0,0,3,50,32,4947,12,39,5366,13,0,45,41,0.666666667,66,67,1,0,other,12,0,12,5,13,1,0,1,0,0,0,0,14,13,1,15,0,1,3,2,9,2,12,1,public
feature-envy,heritrix-1.14.4,org.archive.crawler.admin.ui,JobConfigureUtils,handleJobAction(CrawlJobHandlerHttpServletRequestHttpServletResponseStringStringString),1,6,0,1,1,0,6,118,40,0,21,0,35,0.923076923,7,16,12,1,18,0,0.388888889,1,7.090909091,7.090909091,3,13,29,1,12,0.992307692,456,503,94240,456,0,0,0,13,3,649,0,0,0,0,50,15,4947,11,15,5366,11,3,45,45,0.054545455,78,78,0.666666667,0,other,12,0,12,0,13,1,0,0,0,0,0,0,11,0,11,0,0,10,0,0,5,6,11,11,public
feature-envy,heritrix-1.14.4,org.archive.crawler.extractor,ExtractorHTML,processGeneralTag(CrawlURICharSequenceCharSequence),1,3,1,4,2,1,6,216,46,0,30,0,50,0.777777778,11,15,14,6,16,0,0.6875,0,6.705882353,6.705882353,10,30,34,7,22,0.979166667,790,4916,94240,790,85,1,0,24,43,649,0,2,1,0,50,200,4947,17,206,5366,17,6,45,174,0.8,114,114,0.4,0,other,21,0,21,2,22,1,0,0,2,1,1,0,16,16,0,12,1,4,0,2,12,4,15,0,public
feature-envy,heritrix-1.14.4,org.archive.crawler.settings,CrawlSettingsSAXHandler,CrawlSettingsSAXHandler(CrawlerSettings),1,1,1,34,3,1,1,54,1,0,1,0,38,0.081081081,21,20,3,0,21,0,1,0,2.125,2,5,5,25,2,25,0.8875,598,7192,94240,604,15,2,1,10,59,649,21,0,1,1,50,424,4947,8,494,5366,9,0,45,39,0.464285714,17,18,0.888888889,0,other,0,0,0,9,1,1,0,0,1,0,0,0,9,9,0,0,0,10,0,0,0,9,7,0,public
feature-envy,ganttproject-2.0.9,net.sourceforge.ganttproject.filter,GanttXMLFileFilter,GanttXMLFileFilter(),1,0,2,0,0,3,1,3,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,3,1,0,5,264,58718,5,6,0,0,0,11,959,0,0,0,0,115,24,4398,1,25,5518,1,0,54,6,1,1,1,1,0,other,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,public
feature-envy,ganttproject-2.0.9,net.sourceforge.ganttproject.filter,ExtensionBasedFileFilter,ExtensionBasedFileFilter(StringString),1,2,4,0,0,4,1,4,1,0,2,0,4,1,0,0,2,0,0,0,0,0,2,1.8,0,0,0,2,0,1,34,264,58718,39,2,0,1,2,11,959,0,2,0,0,115,24,4398,4,25,5518,5,0,54,5,0,8,9,0.666666667,0,other,2,2,0,0,0,0,0,0,1,0,0,0,5,4,1,0,0,2,2,0,0,3,3,1,public
feature-envy,ganttproject-2.0.9,net.sourceforge.ganttproject.filter,ExtensionBasedFileFilter,accept(File),1,1,0,0,0,0,2,6,2,0,1,0,2,0,0,0,0,2,0,0,0,0,2,1.8,0,0,0,2,0,1,34,264,58718,39,2,0,1,2,11,959,0,2,0,0,115,24,4398,4,25,5518,5,0,54,5,0,8,9,0.666666667,0,other,2,2,0,0,0,0,0,0,1,0,0,0,5,4,1,0,0,2,2,0,0,3,3,1,public
feature-envy,ganttproject-2.0.9,org.ganttproject.impex.msproject,GanttMPXJOpen,processTask(TaskManagerMPXCalendarTaskDefaultMutableTreeNode),3,4,0,11,1,0,3,99,15,0,17,0,44,0.214285714,4,6,3,1,15,0,0.266666667,0,3.692307692,3.692307692,21,17,15,1,13,0.944444444,425,1144,58718,425,0,0,0,6,14,959,0,3,0,0,115,59,4398,13,66,5518,13,0,54,48,0,48,48,0,0,abstract,1,0,1,5,1,0,2,0,2,0,0,0,11,13,0,0,0,6,7,0,1,5,11,0,public
feature-envy,ganttproject-2.0.9,net.sourceforge.ganttproject.gui.options,CSVSettingsPanel,applyChanges(boolean),3,1,0,19,3,0,3,45,21,1,2,2,23,0.095238095,3,1,2,18,3,2,1,0,3.32,3.32,19,9,6,6,5,0.916666667,474,2524,58718,474,527,0,0,24,40,959,0,0,1,0,115,155,4398,25,164,5518,25,0,54,44,0.213438735,83,83,1,0,other,0,0,0,24,0,0,0,0,1,0,0,0,25,25,0,23,0,1,1,0,0,24,24,0,public
feature-envy,ganttproject-2.0.9,net.sourceforge.ganttproject,GanttOptions.GanttXMLOptionsParser,startElement(StringStringStringAttributes),4,4,0,52,3,0,6,333,144,0,16,0,78,0,7,7,0,0,14,0,0.5,0,144,144,52,8,7,2,7,0,337,15781,58718,337,17,0,0,0,210,959,0,0,0,11,115,1099,4398,1,1393,5518,1,0,54,15,1,144,144,1,0,other,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,1,0,0,0,0,1,1,0,package
feature-envy,freemind-0.9.0,freemind.modes.browsemode,BrowseHookFactory,BrowseHookFactory(),1,0,1,0,0,1,1,3,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1.111111111,1.111111111,1,12,3,2,4,0,82,921,65687,82,3,0,0,0,16,849,0,0,0,0,78,79,4778,9,95,5788,9,0,43,20,0,10,10,1,0,other,0,0,0,0,0,0,0,0,1,0,0,0,9,9,0,0,0,0,0,0,0,9,8,0,public
feature-envy,freemind-0.9.0,freemind.modes.browsemode,BrowseHookFactory,getPossibleNodeHooks(),1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.111111111,1.111111111,1,12,3,2,4,0,82,921,65687,82,3,0,0,0,16,849,0,0,0,0,78,79,4778,9,95,5788,9,0,43,20,0,10,10,1,0,other,0,0,0,0,0,0,0,0,1,0,0,0,9,9,0,0,0,0,0,0,0,9,8,0,public
feature-envy,freemind-0.9.0,freemind.modes.browsemode,BrowseHookFactory,getPossibleModeControllerHooks(),1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.111111111,1.111111111,1,12,3,2,4,0,82,921,65687,82,3,0,0,0,16,849,0,0,0,0,78,79,4778,9,95,5788,9,0,43,20,0,10,10,1,0,other,0,0,0,0,0,0,0,0,1,0,0,0,9,9,0,0,0,0,0,0,0,9,8,0,public
feature-envy,freemind-0.9.0,freemind.modes.mindmapmode.listeners,MindMapNodeDropListener,drop(DropTargetDropEvent),3,1,0,6,5,0,6,161,20,0,18,0,27,0.166666667,8,17,1,1,22,0,0.363636364,0,3.666666667,3.666666667,7,11,19,1,8,0.875,236,516,65687,236,0,0,0,1,4,849,0,0,1,0,78,28,4778,9,30,5788,9,0,43,35,0,33,33,1,0,other,1,1,0,0,0,0,0,0,1,0,0,0,9,9,0,0,0,1,2,0,0,7,8,0,public
feature-envy,freemind-0.9.0,accessories.plugins,ImportMindmanagerFiles,importMindmanagerFile(File),1,1,0,2,2,0,4,41,7,0,10,0,14,0.666666667,3,4,2,1,5,0,0.6,0,3.5,3.5,2,10,11,3,7,0,93,3705,65687,93,11,1,0,0,63,849,0,0,0,0,78,240,4778,4,271,5788,4,0,43,28,0,14,14,1,0,other,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,1,0,0,3,3,0,public
feature-envy,freemind-0.9.0,freemind.modes.mindmapmode.actions,PasteAction,pasteStringWithoutRedisplay(TransferableMindMapNodebooleanboolean),1,4,2,1,1,2,6,107,22,0,26,0,32,0.666666667,6,6,2,2,10,0,0.6,0,3.882352941,3.722222222,14,15,39,2,21,0.889705882,647,5031,65687,660,15,0,1,8,74,849,7,0,1,7,78,419,4778,17,474,5788,18,0,43,67,0.714285714,66,67,1,0,other,3,1,2,4,3,1,0,0,1,0,0,0,18,18,0,1,0,7,10,0,0,8,16,0,public
feature-envy,pmd-4.2.5,test.net.sourceforge.pmd.rules.basic,BasicRulesTest,setUp(),1,0,0,0,0,0,1,37,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,14,1,3,1,0,44,75,71486,44,13,0,0,0,2,862,0,0,0,0,52,6,5541,2,6,5959,2,0,88,47,0,2,2,1,0,other,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,2,1,public
feature-envy,pmd-4.2.5,net.sourceforge.pmd.util,Benchmark,main(String[]),2,1,0,6,1,0,4,51,12,0,14,0,22,0,7,10,0,4,11,0,0.636363636,1,5.555555556,5.555555556,10,18,28,1,20,1,312,1295,71486,312,0,0,0,17,16,862,2,0,0,3,52,74,5541,9,78,5959,9,11,88,45,0.6,50,50,0.3125,0,other,17,0,17,0,17,0,0,0,0,0,0,0,9,0,9,0,0,6,4,0,0,5,9,9,public
feature-envy,itext-5.0.3,com.itextpdf.text.pdf.collection,PdfCollection,PdfCollection(int),1,1,1,6,1,1,1,16,4,0,1,0,10,0.333333333,1,2,3,0,2,0,0.5,0,2.5,1.6,3,15,4,3,2,1,40,453,117757,68,43,0,3,4,6,497,0,0,0,0,38,20,4374,2,35,5768,5,4,24,54,0,5,8,0.222222222,0,other,4,0,4,0,4,0,0,0,1,0,0,0,5,5,0,0,0,0,0,0,0,5,1,0,public
